year,state,place,subgroup_type,subgroup,digital_access,digital_access_quality
2021,25,62535,race-ethnicity,White,0.9007977569344772,1
2021,25,67000,all,All,0.8053142031307133,1
2021,25,67000,race-ethnicity,Other Races and Ethnicities,0.8577933620668663,1
2021,25,67000,race-ethnicity,Black,0.8075412168641158,1
2021,25,67000,race-ethnicity,Hispanic,0.8139519160559266,1
2021,25,67000,race-ethnicity,White,0.7705222521669459,1
2021,25,82000,all,All,0.8486336439198046,1
2021,25,82000,race-ethnicity,Other Races and Ethnicities,0.9008341660511796,1
2021,25,82000,race-ethnicity,Black,0.8847268931926244,1
2021,25,82000,race-ethnicity,Hispanic,0.8786216249537665,1
2021,25,82000,race-ethnicity,White,0.812289715376921,1
2021,26,03000,all,All,0.8310055539543688,1
2021,26,03000,race-ethnicity,Other Races and Ethnicities,0.7839737251024156,1
2021,26,03000,race-ethnicity,Black,0.7931743918673605,1
2021,26,03000,race-ethnicity,Hispanic,0.7564647538080057,1
2021,26,03000,race-ethnicity,White,0.8549772495124895,1
2021,26,21000,all,All,0.9181458857348186,1
2021,26,21000,race-ethnicity,Other Races and Ethnicities,0.8769144773616545,1
2021,26,21000,race-ethnicity,Black,0.760894495412844,1
2021,26,21000,race-ethnicity,Hispanic,0.9172413793103448,1
2021,26,21000,race-ethnicity,White,0.9277775452109845,1
2021,26,22000,all,All,0.7831848869191836,1
2021,26,22000,race-ethnicity,Other Races and Ethnicities,0.8064363223916982,1
2021,26,22000,race-ethnicity,Black,0.7743428518055553,1
2021,26,22000,race-ethnicity,Hispanic,0.80685438903935,1
2021,26,22000,race-ethnicity,White,0.8058160450893392,1
2021,26,27440,all,All,0.939215869529662,1
2021,26,27440,race-ethnicity,Other Races and Ethnicities,0.9696225284601557,1
2021,26,27440,race-ethnicity,Black,0.9297427009732036,1
2021,26,27440,race-ethnicity,Hispanic,0.8907517577068685,1
2021,26,27440,race-ethnicity,White,0.9339185892387191,1
2021,26,29000,all,All,0.7453214929865475,1
2021,26,29000,race-ethnicity,Other Races and Ethnicities,0.8741804993722974,1
2021,26,29000,race-ethnicity,Black,0.7124444444444444,1
2021,26,29000,race-ethnicity,Hispanic,0.8042838018741634,1
2021,26,29000,race-ethnicity,White,0.759491918457758,1
2021,26,34000,all,All,0.8579182714561445,1
2021,26,34000,race-ethnicity,Other Races and Ethnicities,0.8793078752112756,1
2021,26,34000,race-ethnicity,Black,0.8201515900477838,1
2021,26,34000,race-ethnicity,Hispanic,0.8572116619573593,1
2021,26,34000,race-ethnicity,White,0.8630598164963608,1
2021,26,46000,all,All,0.8700431084883966,1
2021,26,46000,race-ethnicity,Other Races and Ethnicities,0.8997749515884231,1
2021,26,46000,race-ethnicity,Black,0.8309342057433661,1
2021,26,46000,race-ethnicity,Hispanic,0.8628225202532507,1
2021,26,46000,race-ethnicity,White,0.8792086599477417,1
2021,26,49000,all,All,0.9350093770591515,1
2021,26,49000,race-ethnicity,Other Races and Ethnicities,0.9611496080881518,1
2021,26,49000,race-ethnicity,Black,0.7720430107526882,1
2021,26,49000,race-ethnicity,Hispanic,0.97224709042077,1
2021,26,49000,race-ethnicity,White,0.9389837921901198,1
2021,26,69035,all,All,0.9372955151759199,1
2021,26,69035,race-ethnicity,Other Races and Ethnicities,0.9806577803535207,1
2021,26,69035,race-ethnicity,Black,0.7940456769983687,1
2021,26,69035,race-ethnicity,Hispanic,0.9416331224841863,1
2021,26,69035,race-ethnicity,White,0.9329025345699267,1
2021,26,74900,all,All,0.9023300845543148,1
2021,26,74900,race-ethnicity,Other Races and Ethnicities,0.9295753588516746,1
2021,26,74900,race-ethnicity,Black,0.9199244867458507,1
2021,26,74900,race-ethnicity,Hispanic,0.9322301024428684,1
2021,26,74900,race-ethnicity,White,0.8425707547169812,1
2021,26,76460,all,All,0.9354432498926359,1
2021,26,76460,race-ethnicity,Other Races and Ethnicities,0.976786843769766,1
2021,26,76460,race-ethnicity,Black,0.9415292353823088,1
2021,26,76460,race-ethnicity,Hispanic,0.9716952725082806,1
2021,26,76460,race-ethnicity,White,0.9279805529352007,1
2021,26,80700,all,All,0.96523814348271475,1
2021,26,80700,race-ethnicity,Other Races and Ethnicities,0.9779445030915397,1
2021,26,80700,race-ethnicity,Black,0.9312977099236641,1
2021,26,80700,race-ethnicity,Hispanic,0.9833420093701197,1
2021,26,80700,race-ethnicity,White,0.9606072252113759,1
2021,26,84000,all,All,0.9025560450043489,1
2021,26,84000,race-ethnicity,Other Races and Ethnicities,0.9508089097303635,1
2021,26,84000,race-ethnicity,Black,0.9083246977547496,1
2021,26,84000,race-ethnicity,Hispanic,0.9212443946188341,1
2021,26,84000,race-ethnicity,White,0.8883240720911622,1
2021,26,86000,all,All,0.9167405478806379,1
2021,26,86000,race-ethnicity,Other Races and Ethnicities,0.9480081716036772,1
2021,26,86000,race-ethnicity,Black,0.9213038662376708,1
2021,26,86000,race-ethnicity,Hispanic,0.9433188615533044,1
2021,26,86000,race-ethnicity,White,0.9077954885077919,1
2021,26,88940,all,All,0.8999063069132865,1
2021,26,88940,race-ethnicity,Other Races and Ethnicities,0.8813559322033898,1
2021,26,88940,race-ethnicity,Black,0.9019665828774213,1
2021,26,88940,race-ethnicity,Hispanic,0.8878906675378416,1
2021,26,88940,race-ethnicity,White,0.9101319392581528,1
2021,27,06616,all,All,0.9225873131197364,1
2021,27,06616,race-ethnicity,Other Races and Ethnicities,0.9502249225915756,1
2021,27,06616,race-ethnicity,Black,0.9062739516040731,1
2021,27,06616,race-ethnicity,Hispanic,0.928562809219259,1
2021,27,06616,race-ethnicity,White,0.9166745798119836,1
2021,27,07966,all,All,0.921913101307914,1
2021,27,07966,race-ethnicity,Other Races and Ethnicities,0.9538001776916243,1
2021,27,07966,race-ethnicity,Black,0.8799335111523445,1
2021,27,07966,race-ethnicity,Hispanic,0.8608485823446612,1
2021,27,07966,race-ethnicity,White,0.9392477467067252,1
2021,27,17000,all,All,0.8410834859396241,1
2021,27,17000,race-ethnicity,Other Races and Ethnicities,0.8119134515119917,1
2021,27,17000,race-ethnicity,Black,0.712511091393079,1
2021,27,17000,race-ethnicity,Hispanic,0.8111401218450827,1
2021,27,17000,race-ethnicity,White,0.8486683597056717,1
2021,27,43000,all,All,0.860630088222632,1
2021,27,43000,race-ethnicity,Other Races and Ethnicities,0.8317178484543567,1
2021,27,43000,race-ethnicity,Black,0.8048312883435583,1
2021,27,43000,race-ethnicity,Hispanic,0.8458464924873194,1
2021,27,43000,race-ethnicity,White,0.887661176119848,1
2021,27,51730,all,All,0.956909520739308,1
2021,27,51730,race-ethnicity,Other Races and Ethnicities,0.9789444900191414,1
2021,27,51730,race-ethnicity,Black,0.9004763098520933,1
2021,27,51730,race-ethnicity,Hispanic,0.9747311827956989,1
2021,27,51730,race-ethnicity,White,0.9542471954019246,1
2021,27,54880,all,All,0.9085592979576376,1
2021,27,54880,race-ethnicity,Other Races and Ethnicities,0.9255573749842549,1
2021,27,54880,race-ethnicity,Black,0.9427333087421615,1
2021,27,54880,race-ethnicity,Hispanic,0.8452176403207331,1
2021,27,54880,race-ethnicity,White,0.9064294161918073,1
2021,27,58000,all,All,0.8994651961788698,1
2021,27,58000,race-ethnicity,Other Races and Ethnicities,0.9220937850472478,1
2021,27,58000,race-ethnicity,Black,0.8799395465994962,1
2021,27,58000,race-ethnicity,Hispanic,0.9009182464454977,1
2021,27,58000,race-ethnicity,White,0.8929493323298191,1
2021,27,71428,all,All,0.9726877957093785,1
2021,27,71428,race-ethnicity,Other Races and Ethnicities,0.9792313201241346,1
2021,27,71428,race-ethnicity,Black,0.9826912339475153,1
2021,27,71428,race-ethnicity,Hispanic,0.9900990099009901,1
2021,27,71428,race-ethnicity,White,0.9697053486563553,1
2021,28,36000,all,All,0.8487870789341377,1
2021,28,36000,race-ethnicity,Other Races and Ethnicities,0.8690791409238011,1
2021,28,36000,race-ethnicity,Black,0.8477857434373147,1
2021,28,36000,race-ethnicity,Hispanic,0.8636167457919723,1
2021,28,36000,race-ethnicity,White,0.8499214137037508,1
2021,29,15670,all,All,0.8310898355975204,1
2021,29,15670,race-ethnicity,Other Races and Ethnicities,0.8859391592229371,1
2021,29,15670,race-ethnicity,Black,0.8019091415830546,1
2021,29,15670,race-ethnicity,Hispanic,0.806331061771818,1
2021,29,15670,race-ethnicity,White,0.8274012832381014,1
2021,29,35000,all,All,0.887235966137914,1
2021,29,35000,race-ethnicity,Other Races and Ethnicities,0.8969254032258065,1
2021,29,35000,race-ethnicity,Black,0.8672921108742004,1
2021,29,35000,race-ethnicity,Hispanic,0.8761092444214698,1
2021,29,35000,race-ethnicity,White,0.8894465989665339,1
2021,29,38000,all,All,0.8707287696843317,1
2021,29,38000,race-ethnicity,Other Races and Ethnicities,0.8783856164681018,1
2021,29,38000,race-ethnicity,Black,0.815903126640174,1
2021,29,38000,race-ethnicity,Hispanic,0.8721382933144571,1
2021,29,38000,race-ethnicity,White,0.8930760824659835,1
2021,29,41348,all,All,0.9507852213671087,1
2021,29,41348,race-ethnicity,Other Races and Ethnicities,0.9439593235326628,1
2021,29,41348,race-ethnicity,Black,0.9337404932011985,1
2021,29,41348,race-ethnicity,Hispanic,0.919046640641052,1
2021,29,41348,race-ethnicity,White,0.9551699639962913,1
2021,29,54074,all,All,0.9548581073952949,1
2021,29,54074,race-ethnicity,Other Races and Ethnicities,0.95875,1
2021,29,54074,race-ethnicity,Black,0.9382303839732888,1
2021,29,54074,race-ethnicity,Hispanic,0.9541123370110332,1
2021,29,54074,race-ethnicity,White,0.9552214059789818,1
2021,29,65000,all,All,0.813610236195522,1
2021,29,65000,race-ethnicity,Other Races and Ethnicities,0.8632215462234752,1
2021,29,65000,race-ethnicity,Black,0.7356649853995222,1
2021,29,65000,race-ethnicity,Hispanic,0.8458473318227987,1
2021,29,65000,race-ethnicity,White,0.8765145950263517,1
2021,29,70000,all,All,0.7606073506456649,1
2021,29,70000,race-ethnicity,Other Races and Ethnicities,0.8342459983150801,1
2021,29,70000,race-ethnicity,Black,0.677826152229395,1
2021,29,70000,race-ethnicity,Hispanic,0.7297939778129953,1
2021,29,70000,race-ethnicity,White,0.7588186705304066,1
2021,30,06550,all,All,0.8897537240448421,1
2021,30,06550,race-ethnicity,Other Races and Ethnicities,0.8588601636613803,1
2021,30,06550,race-ethnicity,Black,0.8946553059643687,1
2021,30,06550,race-ethnicity,Hispanic,0.9072691062982325,1
2021,30,06550,race-ethnicity,White,0.8925329807434212,1
2021,31,28000,all,All,0.8880707581735738,1
2021,31,28000,race-ethnicity,Other Races and Ethnicities,0.8880101568492608,1
2021,31,28000,race-ethnicity,Black,0.7563256784968685,1
2021,31,28000,race-ethnicity,Hispanic,0.8722020115557457,1
2021,31,28000,race-ethnicity,White,0.8962206606114792,1
2021,31,37000,all,All,0.8870863830777215,1
2021,31,37000,race-ethnicity,Other Races and Ethnicities,0.9037622411416064,1
2021,31,37000,race-ethnicity,Black,0.8342118774602088,1
2021,31,37000,race-ethnicity,Hispanic,0.8552402765406965,1
2021,31,37000,race-ethnicity,White,0.8986895722460977,1
2021,32,31900,all,All,0.9373908381195317,1
2021,32,31900,race-ethnicity,Other Races and Ethnicities,0.9460978067116175,1
2021,32,31900,race-ethnicity,Black,0.9016869971450817,1
2021,32,31900,race-ethnicity,Hispanic,0.9314622422080943,1
2021,32,31900,race-ethnicity,White,0.9390586623292492,1
2021,32,40000,all,All,0.8517434789199632,1
2021,32,40000,race-ethnicity,Other Races and Ethnicities,0.872087357771345,1
2021,32,40000,race-ethnicity,Black,0.7703232528171524,1
2021,32,40000,race-ethnicity,Hispanic,0.8344519740037468,1
2021,32,40000,race-ethnicity,White,0.8671154686320902,1
2021,32,51800,all,All,0.9067211344932159,1
2021,32,51800,race-ethnicity,Other Races and Ethnicities,0.9343137792899083,1
2021,32,51800,race-ethnicity,Black,0.8904741115864839,1
2021,32,51800,race-ethnicity,Hispanic,0.9027242707760044,1
2021,32,51800,race-ethnicity,White,0.8964029552931025,1
2021,32,60600,all,All,0.8627836903766735,1
2021,32,60600,race-ethnicity,Other Races and Ethnicities,0.8519229698892414,1
2021,32,60600,race-ethnicity,Black,0.7793663502230356,1
2021,32,60600,race-ethnicity,Hispanic,0.8431521183857094,1
2021,32,60600,race-ethnicity,White,0.8778485460284883,1
2021,32,68400,all,All,0.9246798108463858,1
2021,32,68400,race-ethnicity,Other Races and Ethnicities,0.905317385125533,1
2021,32,68400,race-ethnicity,Black,0.8116849243609807,1
2021,32,68400,race-ethnicity,Hispanic,0.9170005724098454,1
2021,32,68400,race-ethnicity,White,0.9408625556476189,1
2021,33,45140,all,All,0.9006794705628216,1
2021,33,45140,race-ethnicity,Other Races and Ethnicities,0.9149288948408902,1
2021,33,45140,race-ethnicity,Black,0.9196234612599565,1
2021,33,45140,race-ethnicity,Hispanic,0.8982107355864811,1
2021,33,45140,race-ethnicity,White,0.8971718180239625,1
2021,33,50260,all,All,0.9300977306609243,1
2021,33,50260,race-ethnicity,Other Races and Ethnicities,0.946152365060009,1
2021,33,50260,race-ethnicity,Black,0.8642813078346699,1
2021,33,50260,race-ethnicity,Hispanic,0.930576441102757,1
2021,33,50260,race-ethnicity,White,0.9295060972214488,1
2021,34,13690,all,All,0.9193168099432025,1
2021,34,13690,race-ethnicity,Other Races and Ethnicities,0.9400613890106925,1
2021,34,13690,race-ethnicity,Black,0.9074441687344913,1
2021,34,13690,race-ethnicity,Hispanic,0.9212331792350048,1
2021,34,13690,race-ethnicity,White,0.9079827187494398,1
2021,34,21000,all,All,0.8365512323394393,1
2021,34,21000,race-ethnicity,Other Races and Ethnicities,0.8281142647754859,1
2021,34,21000,race-ethnicity,Black,0.8177079219650897,1
2021,34,21000,race-ethnicity,Hispanic,0.8367683243414072,1
2021,34,21000,race-ethnicity,White,0.8590305430115899,1
2021,34,36000,all,All,0.903994537384773,1
2021,34,36000,race-ethnicity,Other Races and Ethnicities,0.9311631113323886,1
2021,34,36000,race-ethnicity,Black,0.886571742869095,1
2021,34,36000,race-ethnicity,Hispanic,0.8753212879372998,1
2021,34,36000,race-ethnicity,White,0.9022792456109856,1
2021,34,51000,all,All,0.7563839336873066,1
2021,34,51000,race-ethnicity,Other Races and Ethnicities,0.7698384241310535,1
2021,34,51000,race-ethnicity,Black,0.7501473707033818,1
2021,34,51000,race-ethnicity,Hispanic,0.7610662688581653,1
2021,34,51000,race-ethnicity,White,0.7447488979168467,1
2021,34,57000,all,All,0.8556300466412826,1
2021,34,57000,race-ethnicity,Other Races and Ethnicities,0.8510288463863434,1
2021,34,57000,race-ethnicity,Black,0.841838432979132,1
2021,34,57000,race-ethnicity,Hispanic,0.860381897762997,1
2021,34,57000,race-ethnicity,White,0.8680513302726921,1
2021,34,74000,all,All,0.7542606139830955,1
2021,34,74000,race-ethnicity,Other Races and Ethnicities,0.8724788549121666,1
2021,34,74000,race-ethnicity,Black,0.7619909502262443,1
2021,34,74000,race-ethnicity,Hispanic,0.7540676223310954,1
2021,34,74000,race-ethnicity,White,0.6626233927075366,1
2021,35,02000,all,All,0.8780844229075309,1
2021,35,02000,race-ethnicity,Other Races and Ethnicities,0.884245086547325,1
2021,35,02000,race-ethnicity,Black,0.8376492912155374,1
2021,35,02000,race-ethnicity,Hispanic,0.8736403825140515,1
2021,35,02000,race-ethnicity,White,0.8804885590599877,1
2021,35,39380,all,All,0.8510978043912175,1
2021,35,39380,race-ethnicity,Other Races and Ethnicities,0.850921327757449,1
2021,35,39380,race-ethnicity,Black,0.8962641761174116,1
2021,35,39380,race-ethnicity,Hispanic,0.8432443574152324,1
2021,35,39380,race-ethnicity,White,0.8563829787234043,1
2021,35,63460,all,All,0.9393746141373298,1
2021,35,63460,race-ethnicity,Other Races and Ethnicities,0.9423627636832977,1
2021,35,63460,race-ethnicity,Black,0.9505716207128446,1
2021,35,63460,race-ethnicity,Hispanic,0.9422367426768014,1
2021,35,63460,race-ethnicity,White,0.9362104078460797,1
2021,35,70500,all,All,0.8422821793247373,1
2021,35,70500,race-ethnicity,Other Races and Ethnicities,0.8085947527853365,1
2021,35,70500,race-ethnicity,Black,0.9353099730458221,1
2021,35,70500,race-ethnicity,Hispanic,0.8112628347623584,1
2021,35,70500,race-ethnicity,White,0.8726957570276584,1
2021,36,01000,all,All,0.776335304780913,1
2021,36,01000,race-ethnicity,Other Races and Ethnicities,0.8297039528088649,1
2021,36,01000,race-ethnicity,Black,0.777479503736487,1
2021,36,01000,race-ethnicity,Hispanic,0.7428745928338762,1
2021,36,01000,race-ethnicity,White,0.7638415553941561,1
2021,36,11000,all,All,0.8448177842094723,1
2021,36,11000,race-ethnicity,Other Races and Ethnicities,0.8800850379223167,1
2021,36,11000,race-ethnicity,Black,0.8063148949151804,1
2021,36,11000,race-ethnicity,Hispanic,0.8681443083981291,1
2021,36,11000,race-ethnicity,White,0.8517073688037814,1
2021,36,50617,all,All,0.8897136696276083,1
2021,36,50617,race-ethnicity,Other Races and Ethnicities,0.9159694269820451,1
2021,36,50617,race-ethnicity,Black,0.8441218615662576,1
2021,36,50617,race-ethnicity,Hispanic,0.9104626098491129,1
2021,36,50617,race-ethnicity,White,0.8814994238412154,1
2021,36,51000,all,All,0.8637114154670279,1
2021,36,51000,race-ethnicity,Other Races and Ethnicities,0.8894025566986735,1
2021,36,51000,race-ethnicity,Black,0.8392825669747768,1
2021,36,51000,race-ethnicity,Hispanic,0.8540849703017268,1
2021,36,51000,race-ethnicity,White,0.861257825978724,1
2021,36,63000,all,All,0.8134234881123344,1
2021,36,63000,race-ethnicity,Other Races and Ethnicities,0.8363183081640255,1
2021,36,63000,race-ethnicity,Black,0.7962704710659146,1
2021,36,63000,race-ethnicity,Hispanic,0.8149065184436585,1
2021,36,63000,race-ethnicity,White,0.8190156975644609,1
2021,36,73000,all,All,0.71083077650749,1
2021,36,73000,race-ethnicity,Other Races and Ethnicities,0.7336669977840605,1
2021,36,73000,race-ethnicity,Black,0.6795939796989849,1
2021,36,73000,race-ethnicity,Hispanic,0.7049640287769784,1
2021,36,73000,race-ethnicity,White,0.7214090955859657,1
2021,36,84000,all,All,0.8700344290934353,1
2021,36,84000,race-ethnicity,Other Races and Ethnicities,0.883991350351562,1
2021,36,84000,race-ethnicity,Black,0.8585474232596149,1
2021,36,84000,race-ethnicity,Hispanic,0.8628168309162625,1
2021,36,84000,race-ethnicity,White,0.8703358305081252,1
2021,37,02140,all,All,0.8511275634410972,1
2021,37,02140,race-ethnicity,Other Races and Ethnicities,0.8730357391183424,1
2021,37,02140,race-ethnicity,Black,0.7159506172839506,1
2021,37,02140,race-ethnicity,Hispanic,0.7521772345301757,1
2021,37,02140,race-ethnicity,White,0.8755990310179578,1
2021,37,10740,all,All,0.9673588428693655,1
2021,37,10740,race-ethnicity,Other Races and Ethnicities,0.96900112504018,1
2021,37,10740,race-ethnicity,Black,0.9486062717770035,1
2021,37,10740,race-ethnicity,Hispanic,0.9595391964034842,1
2021,37,10740,race-ethnicity,White,0.9700234148689045,1
2021,37,12000,all,All,0.9025155239190613,1
2021,37,12000,race-ethnicity,Other Races and Ethnicities,0.8970118009707622,1
2021,37,12000,race-ethnicity,Black,0.8839342645850452,1
2021,37,12000,race-ethnicity,Hispanic,0.8544501155773437,1
2021,37,12000,race-ethnicity,White,0.9356306740756638,1
2021,37,14100,all,All,0.9059679767103348,1
2021,37,14100,race-ethnicity,Other Races and Ethnicities,0.9258417558758447,1
2021,37,14100,race-ethnicity,Black,0.8610689747479254,1
2021,37,14100,race-ethnicity,Hispanic,0.8719066366704162,1
2021,37,14100,race-ethnicity,White,0.9242326307326071,1
2021,37,19000,all,All,0.883684653499807,1
2021,37,19000,race-ethnicity,Other Races and Ethnicities,0.9222257350616503,1
2021,37,19000,race-ethnicity,Black,0.8336081142317222,1
2021,37,19000,race-ethnicity,Hispanic,0.9169463995668652,1
2021,37,19000,race-ethnicity,White,0.9009114831623508,1
2021,37,22920,all,All,0.8413349816686421,1
2021,37,22920,race-ethnicity,Other Races and Ethnicities,0.8596682859524563,1
2021,37,22920,race-ethnicity,Black,0.8410707431074582,1
2021,37,22920,race-ethnicity,Hispanic,0.8386880856760375,1
2021,37,22920,race-ethnicity,White,0.8349543073272723,1
2021,37,25580,all,All,0.8549595616413284,1
2021,37,25580,race-ethnicity,Other Races and Ethnicities,0.8564964447317388,1
2021,37,25580,race-ethnicity,Black,0.825789741847826,1
2021,37,25580,race-ethnicity,Hispanic,0.8196370052936728,1
2021,37,25580,race-ethnicity,White,0.8747821395966471,1
2021,37,28000,all,All,0.8049552417693546,1
2021,37,28000,race-ethnicity,Other Races and Ethnicities,0.8626359662498729,1
2021,37,28000,race-ethnicity,Black,0.7589432872368813,1
2021,37,28000,race-ethnicity,Hispanic,0.7808873720136519,1
2021,37,28000,race-ethnicity,White,0.8375245686407036,1
2021,37,28080,all,All,0.8164221145028168,1
2021,37,28080,race-ethnicity,Other Races and Ethnicities,0.8684354485776805,1
2021,37,28080,race-ethnicity,Black,0.8173602231779612,1
2021,37,28080,race-ethnicity,Hispanic,0.8741073790002645,1
2021,37,28080,race-ethnicity,White,0.8027380616606279,1
2021,37,31400,all,All,0.8777888430216683,1
2021,37,31400,race-ethnicity,Other Races and Ethnicities,0.9394189956452236,1
2021,37,31400,race-ethnicity,Black,0.8269398207426376,1
2021,37,31400,race-ethnicity,Hispanic,0.9065634348055605,1
2021,37,31400,race-ethnicity,White,0.8874492914201977,1
2021,37,55000,all,All,0.9016357755939793,1
2021,37,55000,race-ethnicity,Other Races and Ethnicities,0.9056395759717315,1
2021,37,55000,race-ethnicity,Black,0.8742061331881691,1
2021,37,55000,race-ethnicity,Hispanic,0.9033226849283624,1
2021,37,55000,race-ethnicity,White,0.9141991859724928,1
2021,37,74440,all,All,0.845723575665387,1
2021,37,74440,race-ethnicity,Other Races and Ethnicities,0.7578558225508318,1
2021,37,74440,race-ethnicity,Black,0.7893282419735719,1
2021,37,74440,race-ethnicity,Hispanic,0.7974622356495469,1
2021,37,74440,race-ethnicity,White,0.873261133954943,1
2021,37,75000,all,All,0.8334716584076758,1
2021,37,75000,race-ethnicity,Other Races and Ethnicities,0.8744257727986723,1
2021,37,75000,race-ethnicity,Black,0.7669101340275769,1
2021,37,75000,race-ethnicity,Hispanic,0.82849795266154,1
2021,37,75000,race-ethnicity,White,0.866547771477349,1
2021,38,25700,all,All,0.8490267668193763,1
2021,38,25700,race-ethnicity,Other Races and Ethnicities,0.8635905194150277,1
2021,38,25700,race-ethnicity,Black,0.7510468594217348,1
2021,38,25700,race-ethnicity,Hispanic,0.8024353876739563,1
2021,38,25700,race-ethnicity,White,0.8587010315280783,1
2021,39,01000,all,All,0.8623159811807558,1
2021,39,01000,race-ethnicity,Other Races and Ethnicities,0.888855317679558,1
2021,39,01000,race-ethnicity,Black,0.8478377955765589,1
2021,39,01000,race-ethnicity,Hispanic,0.8799094876353645,1
2021,39,01000,race-ethnicity,White,0.8633055851496054,1
2021,39,15000,all,All,0.8534123708140654,1
2021,39,15000,race-ethnicity,Other Races and Ethnicities,0.8762585832710713,1
2021,39,15000,race-ethnicity,Black,0.8154815988164063,1
2021,39,15000,race-ethnicity,Hispanic,0.8724346670603869,1
2021,39,15000,race-ethnicity,White,0.877853895896024,1
2021,39,16000,all,All,0.7762643046977887,1
2021,39,16000,race-ethnicity,Other Races and Ethnicities,0.8356166990143471,1
2021,39,16000,race-ethnicity,Black,0.7300688117306544,1
2021,39,16000,race-ethnicity,Hispanic,0.8114397991485646,1
2021,39,16000,race-ethnicity,White,0.8002639561639292,1
2021,39,18000,all,All,0.8946945908993983,1
2021,39,18000,race-ethnicity,Other Races and Ethnicities,0.9109411261756443,1
2021,39,18000,race-ethnicity,Black,0.8705872052744174,1
2021,39,18000,race-ethnicity,Hispanic,0.8802207000222066,1
2021,39,18000,race-ethnicity,White,0.9047098913864434,1
2021,39,21000,all,All,0.7613045782767617,1
2021,39,21000,race-ethnicity,Other Races and Ethnicities,0.8124949224144935,1
2021,39,21000,race-ethnicity,Black,0.7783850791683101,1
2021,39,21000,race-ethnicity,Hispanic,0.787662242963395,1
2021,39,21000,race-ethnicity,White,0.7376965937474268,1
2021,39,61000,all,All,0.9101498464593291,1
2021,39,61000,race-ethnicity,Other Races and Ethnicities,0.9656091063211432,1
2021,39,61000,race-ethnicity,Black,0.8699735131230436,1
2021,39,61000,race-ethnicity,Hispanic,0.9298153953326367,1
2021,39,61000,race-ethnicity,White,0.9042486380697834,1
2021,39,77000,all,All,0.8501975361303231,1
2021,39,77000,race-ethnicity,Other Races and Ethnicities,0.8602544396114726,1
2021,39,77000,race-ethnicity,Black,0.8234284291499037,1
2021,39,77000,race-ethnicity,Hispanic,0.8501775642364738,1
2021,39,77000,race-ethnicity,White,0.8607444946769724,1
2021,40,09050,all,All,0.9417695340270148,1
2021,40,09050,race-ethnicity,Other Races and Ethnicities,0.9503862029506723,1
2021,40,09050,race-ethnicity,Black,0.9424216765453006,1
2021,40,09050,race-ethnicity,Hispanic,0.9154355116468775,1
2021,40,09050,race-ethnicity,White,0.9426903140439686,1
2021,40,23200,all,All,0.9412582061299287,1
2021,40,23200,race-ethnicity,Other Races and Ethnicities,0.9488203266787659,1
2021,40,23200,race-ethnicity,Black,0.8701325178389399,1
2021,40,23200,race-ethnicity,Hispanic,0.9090438384535726,1
2021,40,23200,race-ethnicity,White,0.9470217257689533,1
2021,40,41850,all,All,0.8188882247459653,1
2021,40,41850,race-ethnicity,Other Races and Ethnicities,0.8280324818135679,1
2021,40,41850,race-ethnicity,Black,0.7937585577361935,1
2021,40,41850,race-ethnicity,Hispanic,0.8208733747880158,1
2021,40,41850,race-ethnicity,White,0.8228057913130304,1
2021,40,52500,all,All,0.8552185842326687,1
2021,40,52500,race-ethnicity,Other Races and Ethnicities,0.8647622774408139,1
2021,40,52500,race-ethnicity,Black,0.7947161142106991,1
2021,40,52500,race-ethnicity,Hispanic,0.8401646843549863,1
2021,40,52500,race-ethnicity,White,0.8582936575412344,1
2021,40,55000,all,All,0.8882333912952949,1
2021,40,55000,race-ethnicity,Other Races and Ethnicities,0.897428213371111,1
2021,40,55000,race-ethnicity,Black,0.8004655054058692,1
2021,40,55000,race-ethnicity,Hispanic,0.8869662148008499,1
2021,40,55000,race-ethnicity,White,0.9043998642430511,1
2021,40,75000,all,All,0.8674837290806177,1
2021,40,75000,race-ethnicity,Other Races and Ethnicities,0.8774030885597227,1
2021,40,75000,race-ethnicity,Black,0.8130773291105833,1
2021,40,75000,race-ethnicity,Hispanic,0.8506695445960722,1
2021,40,75000,race-ethnicity,White,0.8813677708975899,1
2021,41,05350,all,All,0.9284128112629574,1
2021,41,05350,race-ethnicity,Other Races and Ethnicities,0.9437442586808745,1
2021,41,05350,race-ethnicity,Black,0.8238270469181233,1
2021,41,05350,race-ethnicity,Hispanic,0.9248102034618888,1
2021,41,05350,race-ethnicity,White,0.9264949983107363,1
2021,41,05800,all,All,0.9333282745406775,1
2021,41,05800,race-ethnicity,Other Races and Ethnicities,0.9314156917462703,1
2021,41,05800,race-ethnicity,Black,0.9453551912568307,1
2021,41,05800,race-ethnicity,Hispanic,0.8892069171138939,1
2021,41,05800,race-ethnicity,White,0.9376846412929776,1
2021,41,23850,all,All,0.8953376692522106,1
2021,41,23850,race-ethnicity,Other Races and Ethnicities,0.8961854653074647,1
2021,41,23850,race-ethnicity,Black,0.828761429758936,1
2021,41,23850,race-ethnicity,Hispanic,0.8966120218579235,1
2021,41,23850,race-ethnicity,White,0.8961284902678305,1
2021,41,31250,all,All,0.9137872247814575,1
2021,41,31250,race-ethnicity,Other Races and Ethnicities,0.9428237064281535,1
2021,41,31250,race-ethnicity,Black,0.7483228298434641,1
2021,41,31250,race-ethnicity,Hispanic,0.9307883957603141,1
